,Sentiment,TwitterID,Date,QueryType,UserID,Tweet
7297,0,1573086299,Mon Apr 20 23:40:01 PDT 2009,NO_QUERY,jeffgrant,Another day another dollar...  i don't want to work.
7298,4,2000138282,Mon Jun 01 21:29:19 PDT 2009,NO_QUERY,jenneenuhwen,eating banh canh yummy 
7299,0,2193667897,Tue Jun 16 08:46:08 PDT 2009,NO_QUERY,menorahmajora,New york comic con keeps sending me emails 
7300,4,1966339582,Fri May 29 17:35:10 PDT 2009,NO_QUERY,sheonpoint,trying to decide what to eat - gooo nuggets 
7301,4,2058863656,Sat Jun 06 15:46:46 PDT 2009,NO_QUERY,nirak,"Also, one of the new neighbors to be has their wireless open "
7302,0,2260348937,Sat Jun 20 19:04:26 PDT 2009,NO_QUERY,kelseyjohns,RIP Josh ward 
7303,4,2032884368,Thu Jun 04 11:54:34 PDT 2009,NO_QUERY,HEYYMandyy,@DDLovato Hi I Just Wanted To Say I'm A Big Fan Of Yours. I Think Your An Amazing Artist And Your So Pretty! God Bless You Love 
7304,0,2068472992,Sun Jun 07 14:08:22 PDT 2009,NO_QUERY,LoisTOwen_x,"Got physiotherapy tomorrow morning, so I can learn to move my broken finger again! It's gonna hurt so bad "
7305,4,2053209320,Sat Jun 06 03:42:11 PDT 2009,NO_QUERY,KathleenJoey,watching Iron Chef. i will practice my cooking this sem.  i want to be a great cook. i swear. enough of tuna and fried whatever.
7306,4,1794741058,Thu May 14 06:28:01 PDT 2009,NO_QUERY,Mandeeness,@carlamedina Hi Carla. I'm learning Spanish so I can understand you more. Hehe. Get well some more. 
7307,0,2288311555,Mon Jun 22 18:59:56 PDT 2009,NO_QUERY,EvonneSell,@couponprincess I don't think that Kate has ever been nice to Jon! 
7308,0,2051102189,Fri Jun 05 19:52:00 PDT 2009,NO_QUERY,allvixen209,"I have to finish my stupid paper today...gah, it´s going to be soo shitty! I also have to go to the gym and clean my bathroom- "
7309,0,1977308076,Sat May 30 20:39:18 PDT 2009,NO_QUERY,emyj19,@jordanknight I know 
7310,0,2192375484,Tue Jun 16 06:56:41 PDT 2009,NO_QUERY,germeridian,Headed out to replace my broken Keurig 
7311,4,1956144786,Thu May 28 21:16:27 PDT 2009,NO_QUERY,kellylou59,@jimmywayne the concertonight was amazing.  thanks for reading my shirt!
7312,4,2017484188,Wed Jun 03 08:27:59 PDT 2009,NO_QUERY,MauriceD1986,I love my Blackberry 8900 
7313,0,2265087328,Sun Jun 21 05:45:21 PDT 2009,NO_QUERY,SwissBraveheart,"Okay, have to do my laundry! "
7314,0,2060316970,Sat Jun 06 18:40:41 PDT 2009,NO_QUERY,MsJuicy313,Is in need of a nap! Shouldn't have eaten 
7315,0,2254519136,Sat Jun 20 09:52:30 PDT 2009,NO_QUERY,ekta7,My mum and brother are sleeping so i can't play guitar 
7316,0,2228670219,Thu Jun 18 14:44:12 PDT 2009,NO_QUERY,Jmeeeeeeeeeeeee,@ATaylorTheReal  yo yo yo i need a printer lol 
7317,4,1559355906,Sun Apr 19 10:55:36 PDT 2009,NO_QUERY,Ste1987,At least the man utd fans won't have far to travel back home to Kent and other southernly regions 
7318,0,2261843732,Sat Jun 20 21:26:38 PDT 2009,NO_QUERY,Plum2010,"had a very fun day with my niece, step mom, and aunt... but i was worried about my dad. he's foot is bad!! he cant do anything! "
7319,0,2207493636,Wed Jun 17 08:00:36 PDT 2009,NO_QUERY,Seedy87,Loves the new look Xbox.com  Will Sony ever do something similar? 
7320,0,1974254998,Sat May 30 12:45:16 PDT 2009,NO_QUERY,TiffanyZajas,i miss my friend already.  
7321,0,2207551604,Wed Jun 17 08:05:00 PDT 2009,NO_QUERY,nicholeeexo,world war 3 on jimmy kimmel was amazing even tho it didn't tape all the way 
7322,0,1679149652,Sat May 02 08:39:20 PDT 2009,NO_QUERY,jacquim,im wondering where the heck the sun went 
7323,4,1833184344,Sun May 17 22:31:41 PDT 2009,NO_QUERY,inxshopper,Glad to be home now when I was supposed to still be at work for another 1.5 hours! 
7324,0,2246387379,Fri Jun 19 17:31:13 PDT 2009,NO_QUERY,emoui,@Maudelynn what an ass.  Some people are just jerks 
7325,4,1759579925,Sun May 10 19:31:40 PDT 2009,NO_QUERY,bcel,"@killedforless like i said, it was a great group effort to keep you from knowing all that happened to you. you're friends are awesome "
7326,4,1957404385,Fri May 29 00:23:48 PDT 2009,NO_QUERY,incubuschild,"@fatkidporvida LOL, thanks sis &lt;3 go to sleep!! love you "
7327,4,2174427983,Sun Jun 14 22:31:52 PDT 2009,NO_QUERY,MissCrackberry,Going to Managua on Thursday to present my Fall Line Jewelry Collection!! Wish me Luck!!  ... BB PIN: 2568EA88
7328,4,2050677211,Fri Jun 05 19:05:56 PDT 2009,NO_QUERY,JasmineSandhu,ironing suits for tonight and this weekend! bruahhh 
7329,4,1982049368,Sun May 31 10:25:29 PDT 2009,NO_QUERY,Gluonsrule,"@kirstiealley that did sound suggestive and frankly, you and i both probably need to get out more. "
7330,0,1979547175,Sun May 31 03:30:58 PDT 2009,NO_QUERY,yssaj,Also made an especially obvious mistake...which the whole CTK heard o_O  STUPID ME.
7331,0,1957123747,Thu May 28 23:35:03 PDT 2009,NO_QUERY,bella_facia,"@heresmyhello92 LOL, very true. Maybe next year. I loooved that siggy, and I don't remember what the password for the mod thing was  Cake?"
7332,4,2057748398,Sat Jun 06 13:35:16 PDT 2009,NO_QUERY,OoMaybe1dayoO,home from work....cleaning my room and getting ready for my party tonight 
7333,0,2209905458,Wed Jun 17 10:56:22 PDT 2009,NO_QUERY,StarryAuburn,suppper bored.ortho ugh 
7334,0,2004112064,Tue Jun 02 07:41:08 PDT 2009,NO_QUERY,daphne_uijen,"Y did they block No Surprise from YouTube?  Nooooo.... oh well, no surprise"
7335,4,1563659709,Sun Apr 19 23:42:42 PDT 2009,NO_QUERY,dlead,"V?i m?t ch�t b? sung nh?, b?a ?n tr?a ??n gi?n c?a m�nh tr? n�n th� v? ??y s?ng kho�i  l�u l?m m?i c� c?m gi�c ?n c?m h?p v� h?ng th� #fb"
7336,0,2239197558,Fri Jun 19 08:14:56 PDT 2009,NO_QUERY,Hyper8,@r_banks ur twitter background is kinda scary!!! 
7337,4,1559841578,Sun Apr 19 12:11:07 PDT 2009,NO_QUERY,heduav,@ddlovato http://twitpic.com/3lwfk - Have fun in spain!!! We love u! Next time come to Barcelona u would love it! I see u june 13 
7338,0,2058741577,Sat Jun 06 15:32:23 PDT 2009,NO_QUERY,poisonxxheart,arg i hate fone watchinggggg 
7339,0,2227899737,Thu Jun 18 13:46:19 PDT 2009,NO_QUERY,mollydear,Fuck work! 
7340,0,2324714783,Thu Jun 25 03:52:01 PDT 2009,NO_QUERY,_magic8ball,@helenedylan My reply is no 
7341,0,2237345073,Fri Jun 19 05:38:21 PDT 2009,NO_QUERY,LingzRohK,first attempt in making roti jala ===&gt; FAILED BIG TIME! It became an american roti jala i.e. pancake. 
7342,4,2050756868,Fri Jun 05 19:14:18 PDT 2009,NO_QUERY,tillz0oid,@ameliavillani ok sweet  well ring me when youre on your way to oakleigh station and i'll meet you at flinders stps. ring me wen u on trn
7343,4,2000950258,Mon Jun 01 23:24:36 PDT 2009,NO_QUERY,hingrydtesch,"@dougiemcfly Go sleep Dougie, is better than see naked womens on tv "
7344,0,2296259506,Tue Jun 23 08:57:53 PDT 2009,NO_QUERY,jessi287,poor jon and kate  they filed for divorce yesterday..
7345,0,2015168397,Wed Jun 03 03:54:26 PDT 2009,NO_QUERY,coelismall,woah. im really sick.  this came out of nowhere
7346,4,2188053347,Mon Jun 15 21:13:27 PDT 2009,NO_QUERY,Icametumbling,@theDeanoRama Nevermind this went from bad to worse quickly (I meant Brit's pic) and I can't take it back now (I wish you had got it then 
7347,0,1960598362,Fri May 29 08:12:46 PDT 2009,NO_QUERY,alycejo,"just watched devil wears prada, and i want to live in new york city more than ever. why must i be so poor "
7348,4,1822396526,Sat May 16 19:28:59 PDT 2009,NO_QUERY,its_emma,@davedays i thought you said going to porn 
7349,0,2032557473,Thu Jun 04 11:25:51 PDT 2009,NO_QUERY,hugtheNES,My brother has the beginning stages of pneumonia. 
7350,4,2045550141,Fri Jun 05 10:53:27 PDT 2009,NO_QUERY,Kate_Chile,"Hi, purple peeps! @ces1982 chin up, girl! you'll feel better soon. virtual hugs for you "
7351,4,1990112663,Mon Jun 01 03:55:17 PDT 2009,NO_QUERY,anartistexposed,"@carnalis sends a strong, rich, dark Italian over to you ;-) Mmmm thank you "
7352,4,1969717572,Sat May 30 00:58:41 PDT 2009,NO_QUERY,pointlessE,hmm toast 
7353,4,1692451153,Sun May 03 20:01:27 PDT 2009,NO_QUERY,Nautinkotbkitty,"@Covergirl1985@joeymcintyre  I think joey should fly us to ny,what do u think amber??    im kidding!!   it would be cool tho..."
7354,0,1999221669,Mon Jun 01 19:50:56 PDT 2009,NO_QUERY,desired_waste,an hour early just to make it to my class at 9:30. 
7355,0,1981856049,Sun May 31 10:01:52 PDT 2009,NO_QUERY,christiineto,It's too early  at gg park
7356,4,1962043163,Fri May 29 10:26:08 PDT 2009,NO_QUERY,SilverAcorn,@xiane_org Feel free! And thank you. 
7357,0,1824213311,Sun May 17 00:27:55 PDT 2009,NO_QUERY,JadelynnChanell,"dear mystery guy who left the flowers and poem in on my porch, PLEASE REVEAL YOURSELF .  thank you ."
7358,0,1973700421,Sat May 30 11:39:48 PDT 2009,NO_QUERY,carlysha,@angelinaluve he didn't sign my ticket  all because of this jackass
7359,4,1752592527,Sat May 09 22:21:50 PDT 2009,NO_QUERY,ukdjgrl894,FREE UNLIMITED RINGTONES!!! - http://tinyurl.com/freeringring - USA ONLY - Awesome 4 iphone 
7360,0,1468898009,Tue Apr 07 04:18:06 PDT 2009,NO_QUERY,TessMorris,I might have to stop following that particular celeb its ruining my liking of him 
7361,4,2055633135,Sat Jun 06 09:40:25 PDT 2009,NO_QUERY,Mommykins41,@astrowebgirl Yeah really! I was having a fit! Are you going to try the beer with those slugs? 
7362,4,2015463831,Wed Jun 03 04:44:00 PDT 2009,NO_QUERY,MissKRYP2NT,Just put in 13 Going On 30  Salsa and chips with Garrett and Blouch hehehe Miss you @pumpkyn xx
7363,4,2187321685,Mon Jun 15 20:06:43 PDT 2009,NO_QUERY,katiesgotstyle,"@erickimberlin haha, yesssssir! i love it so much  God bless!"
7364,0,2231703857,Thu Jun 18 18:55:03 PDT 2009,NO_QUERY,banannie,@bpende aw so sorry about your pup 
7365,0,1792560862,Wed May 13 23:30:38 PDT 2009,NO_QUERY,nventurini,Too much to do and not nearly enough time in the day...so I guess I get to work through the next 2 nights too 
7366,0,2206453028,Wed Jun 17 06:33:59 PDT 2009,NO_QUERY,JadeeMo,still no followers 
7367,4,1469729377,Tue Apr 07 07:14:51 PDT 2009,NO_QUERY,unmarketing,"@marketingveep thanks  I love the candid style, much more like me"
7368,4,2049577908,Fri Jun 05 17:07:32 PDT 2009,NO_QUERY,christianlous,"I'm in a snuggly mood.  Hanging with my sissy poo, gonna watch movies &amp; chit chat about what's going on in her HS, I miss those HS days "
7369,4,2063554556,Sun Jun 07 03:07:50 PDT 2009,NO_QUERY,SaraMcFlyx_x,"@McFlyingGirl Yes, on Tuesday  x"
7370,0,2070445903,Sun Jun 07 17:42:32 PDT 2009,NO_QUERY,SuthernLady2448,@tararebeccah Not working well for me.    I still can't get the page to load to vote.
7371,0,2189688736,Tue Jun 16 00:39:06 PDT 2009,NO_QUERY,jessiealeea,cannot sleep -_- where's Danna when i need her? o yea Utah  ugh someone give me sleepy pills please.
7372,0,2265762905,Sun Jun 21 07:15:35 PDT 2009,NO_QUERY,Miss_Dulce,Another father's day without you daddy...Happy Father's Day....RIP 
7373,0,2058023462,Sat Jun 06 14:06:55 PDT 2009,NO_QUERY,jennjenn,still in search off a place to stay in venice. 
7374,4,2179276956,Mon Jun 15 08:53:11 PDT 2009,NO_QUERY,amandaheyy,Thanks @addisonny 
7375,4,2004970797,Tue Jun 02 09:01:18 PDT 2009,NO_QUERY,lucywishes,"and also: gay man pushing iddy biddy black boy with tiny 'fro, so cool, and espanic man walking very fast and singing to himself "
7376,4,1964588954,Fri May 29 14:28:43 PDT 2009,NO_QUERY,throughchrist,Heading to mississippi for my husband's 10 year high schhol reunion 
7377,4,2001291896,Tue Jun 02 00:24:58 PDT 2009,NO_QUERY,JamesMaark,"Someone please, please, PLEASE! bring me a hotdog or two. Thanks "
7378,4,1827448029,Sun May 17 10:43:54 PDT 2009,NO_QUERY,my_delirium,Feeling like death  but I'm still overly happy!
7379,0,2242128982,Fri Jun 19 11:48:21 PDT 2009,NO_QUERY,smfisher,I just took my last final. School is out until late September. I should be stoked but I am kinda not...  #CSUSB
7380,0,1971038635,Sat May 30 06:02:02 PDT 2009,NO_QUERY,Vonnieee,@Kendal_ Me too  It's so unfair.
7381,4,1966635006,Fri May 29 18:07:22 PDT 2009,NO_QUERY,straggleravenue,@kwill15 I wanted all the puppies. They were so cute 
7382,4,2188787984,Mon Jun 15 22:33:56 PDT 2009,NO_QUERY,morganna94,Watching Beverly Hills Chihuahua. 
7383,0,2062386190,Sat Jun 06 23:05:12 PDT 2009,NO_QUERY,nina_pin3dz,has an upset stomach..  http://plurk.com/p/z0b2y
7384,0,1556420931,Sat Apr 18 22:46:15 PDT 2009,NO_QUERY,Briscoe_photo,up erly! lots to do! heavily sunburnt from yesterday 
7385,4,2002307682,Tue Jun 02 03:49:38 PDT 2009,NO_QUERY,Gibbo2910,has just had his history exam *fingers crossed*  x
7386,4,1970755228,Sat May 30 05:05:44 PDT 2009,NO_QUERY,cgiridhar,@rmilana my vote is coming in coz #youdabest 
7387,4,1983935026,Sun May 31 14:07:12 PDT 2009,NO_QUERY,HellBellUk,Mummy's here! Yay for nice weather 
7388,4,2187686910,Mon Jun 15 20:39:11 PDT 2009,NO_QUERY,Disc0_Lemonade,how do I find people here? or delete my account? 
7389,0,1995847046,Mon Jun 01 14:08:21 PDT 2009,NO_QUERY,twibirdy,morning! still tired  want more sleep but im going to a work meeting with my mum :-/
7390,4,2014816131,Wed Jun 03 02:46:57 PDT 2009,NO_QUERY,russelltanner,@hermieone these kind of accidents seem to be happening to me more and more - I'm accidentally drinking a huge mocha as I write! 
7391,0,1972503434,Sat May 30 09:20:54 PDT 2009,NO_QUERY,missbrandii,@Mr_PaulEvans: eh... I'm still a lil disappointed from last night  but I'm okay love. How are you?
7392,0,2324964963,Thu Jun 25 04:27:47 PDT 2009,NO_QUERY,SarahSarnie,"my family is tearing apart  I think i am going to get out of this place, Sarnie, were moving to york! ASAP"
7393,4,1825435156,Sun May 17 05:41:25 PDT 2009,NO_QUERY,KrystalAmber,Was just making videos  I'm getting better 
7394,0,2222373864,Thu Jun 18 06:53:37 PDT 2009,NO_QUERY,ichliebedich_xx,My laptop is rubbish. Every time I try to play Sims 3 it turns off after like 15 mins and nothing saves 
7395,0,1957577994,Fri May 29 00:56:29 PDT 2009,NO_QUERY,Benskis,Beer in the fridge 
7396,4,2175645397,Mon Jun 15 01:34:52 PDT 2009,NO_QUERY,Tabbie24,@itsAshleyOlsen fine thanks 
7397,0,2327468568,Thu Jun 25 08:23:09 PDT 2009,NO_QUERY,tuxedosun,@Heatherlyb I have been doing it for a while 
7398,4,1993795180,Mon Jun 01 10:56:38 PDT 2009,NO_QUERY,YaniTseng,Try to play night holes later 
7399,4,1985200137,Sun May 31 16:37:59 PDT 2009,NO_QUERY,Gemmaboyle,@hughsbeautiful yes we still have 5ps 
7400,4,2052003276,Fri Jun 05 23:22:49 PDT 2009,NO_QUERY,skerrington,"@artdance It's called &quot;Otto; or, Up With Dead People.&quot;   I had no idea you liked gay zombie movies!  "
7401,0,2206175749,Wed Jun 17 06:07:42 PDT 2009,NO_QUERY,Kimeical,@mrbobbybones How come I can't hear you on the internet or the web cam? Is it just me 
7402,4,2184277744,Mon Jun 15 15:40:35 PDT 2009,NO_QUERY,sandymmarcon,@crittertruax how awesome. I am jealous 
7403,4,2059762441,Sat Jun 06 17:35:11 PDT 2009,NO_QUERY,jmbuckingham,"Good night Tweeties and remember: &quot;Don't cry because it's over, smile because it happened.&quot; ~ Dr. Seuss via @SandyGuerriere &lt;GOOD NITE "
7404,0,1881601593,Fri May 22 05:05:52 PDT 2009,NO_QUERY,Gina_Spaghetti,"uh, woke up with cramps. that was unexpected. hip flexors are super sore. not sure if this run is going to happen... "
7405,4,1966875587,Fri May 29 18:33:37 PDT 2009,NO_QUERY,alittlelie,"Isso, winamp. Freelove "
7406,4,2049004452,Fri Jun 05 16:08:00 PDT 2009,NO_QUERY,DawnDai,"@BUtifulstrngr I 4got u were working 2night, I shoulda stayed up there! "
7407,4,2013576294,Tue Jun 02 23:01:12 PDT 2009,NO_QUERY,Desertrose147,yay it was a nice storm 
7408,4,2051842912,Fri Jun 05 22:57:03 PDT 2009,NO_QUERY,chanc,"@YumchaGirl Great to hear that the shoot went well ! I'm meeting up with @sacharules tonight, will get the details from him. "
7409,0,1468638997,Tue Apr 07 02:53:22 PDT 2009,NO_QUERY,kaboro,"@intelligensia I totally get you, why you did it is beyond me, I rediscovered some new bones on my back after Sundays escapades "
7410,0,2323720139,Thu Jun 25 01:18:58 PDT 2009,NO_QUERY,juzferyou,@seraphicx wah lau you so mean 
7411,0,1468107136,Mon Apr 06 23:45:09 PDT 2009,NO_QUERY,reiver,"Today was a less interesting day on Twitter. @cboyack , @igeldard , and @iidiocracy were all kind of quiet today "
7412,4,1692715162,Sun May 03 20:36:50 PDT 2009,NO_QUERY,kimkokonas,"watching hannah montana, csi new york ..... then going to bed "
7413,4,1558450805,Sun Apr 19 08:24:57 PDT 2009,NO_QUERY,Marta1428,just back home 
7414,0,2228992891,Thu Jun 18 15:08:45 PDT 2009,NO_QUERY,johndobbs,@katwoman327 hmm mine just started doing that in the past few days. 
7415,0,1564802765,Mon Apr 20 04:58:51 PDT 2009,NO_QUERY,bethanyjonas,well im at school now. missing my laptop like mad. 
7416,4,1833676063,Mon May 18 00:04:17 PDT 2009,NO_QUERY,shortstacklucy,"@andyclemmensen  stuff the letters  cant wait for the clip, whens it out? if you know."
7417,0,1557513057,Sun Apr 19 04:33:58 PDT 2009,NO_QUERY,emmaarrr,Jealous of everyone seeing tbs tonight. So jealous  ;___;
7418,0,2206673376,Wed Jun 17 06:53:41 PDT 2009,NO_QUERY,katefulcher,is frustrated about the daily rain showers 
7419,0,1825533106,Sun May 17 06:02:00 PDT 2009,NO_QUERY,austinrobert,With the brothers at church 
7420,4,1969504408,Sat May 30 00:14:48 PDT 2009,NO_QUERY,h20incos,proof that ur a hampshire student: having a hr conversation with @vibhunorby beginning with money &amp; power but ends with love &amp; happiness. 
7421,4,1988999008,Mon Jun 01 00:01:19 PDT 2009,NO_QUERY,abbey_dawn_08,@kate38381849 oh hi! how are you? where are you from? im from the Philippines.. 
7422,0,1990466992,Mon Jun 01 04:57:01 PDT 2009,NO_QUERY,Rasbutain, i think my trachea is infected again.
7423,4,1989021320,Mon Jun 01 00:05:28 PDT 2009,NO_QUERY,gabflat,@bloodline14 what song was it? and thats just fine... it's okay to be a little 8th grade sometimes. 
7424,4,1990398861,Mon Jun 01 04:45:52 PDT 2009,NO_QUERY,claireyjonesy,"horrible hair,face and bleurgh photo!...but woo paolo nutini wristband for tonightt  only reason im 'posing'... http://tinyurl.com/n5jpr9"
7425,4,2188448526,Mon Jun 15 21:55:09 PDT 2009,NO_QUERY,Kyruuuh,Asshole!!! Its time for a bubble bath 
7426,4,1982734852,Sun May 31 11:47:52 PDT 2009,NO_QUERY,ocyrus213,nah dnt Wann[K]a give u nomo publicity 
7427,0,2252528135,Sat Jun 20 06:27:52 PDT 2009,NO_QUERY,meegiec,@lilyroseallen Its very creative! Still love the song and am quite sad I missed out on seeing you in Melbourne 
7428,4,1827616735,Sun May 17 11:05:13 PDT 2009,NO_QUERY,Fly11,@FashionLIFE lol! I just changed my avi to sumthin similiar...obviously we share the same energy today 
7429,0,1828078510,Sun May 17 12:02:37 PDT 2009,NO_QUERY,nerdygalore,I'm already missing some of my friends 
7430,0,1998367999,Mon Jun 01 18:26:02 PDT 2009,NO_QUERY,mikdev,"@GrumpyYetAmusin Urgh! Missed you again  Hopefully, we'll catch up tomorrow! Have a great afternoon!"
7431,0,1968757140,Fri May 29 22:08:38 PDT 2009,NO_QUERY,notjfree,fml shitty life update #1: bro isn't going to ricky al's bachelor party cuz he broke the rear window of his car. ie uberawkward bro-party 
7432,0,2015246876,Wed Jun 03 04:07:53 PDT 2009,NO_QUERY,LadyinSilk,This is my mood today    http://bit.ly/fJqjd
7433,0,2221331636,Thu Jun 18 05:10:41 PDT 2009,NO_QUERY,AsHl3YaMused,Hangin wit my faggots at dnd imma miss them 
7434,0,1881739854,Fri May 22 05:26:44 PDT 2009,NO_QUERY,ShannonShay,@chelseacriner Yay blond hair!  I had to dye my hair back brown because my water is SO bad/hard where I live and it turns it orange 
7435,0,1975836723,Sat May 30 16:00:31 PDT 2009,NO_QUERY,lionkingqueen,Omg I'm getting a headache...10 people in a room and it sounds like 10000000000000000000000000000 
7436,0,2221824839,Thu Jun 18 06:03:45 PDT 2009,NO_QUERY,Kimandra,"@gloomybread about asymmetric power relation and categories..but discussed in very abstract ways..really, nothing interesting  but now off"
7437,0,2051372907,Fri Jun 05 21:50:17 PDT 2009,NO_QUERY,lost_dog,@aznichole I am lost. Please help me find a good home. 
7438,0,1469633473,Tue Apr 07 06:58:00 PDT 2009,NO_QUERY,RedNikita,"@vriezzy lol not at all, hun. lol I work like a dog...lol. I get two paid vacations, but I don't know if I'm gunna be able to take them. "
7439,4,2059366645,Sat Jun 06 16:47:23 PDT 2009,NO_QUERY,JenAvila,@From_The_Edge love my meat song. You are pretty awesome. 
7440,4,1986050697,Sun May 31 18:14:38 PDT 2009,NO_QUERY,KenKardashian,Chillin w?th shawna theb off to newark jerzey with my boys 
7441,4,2000912532,Mon Jun 01 23:18:06 PDT 2009,NO_QUERY,MsDedeBabii,relaxin in my room wit Sean. he's a wild ass sleeper. he b all ova the place. I love him 
7442,0,2200438028,Tue Jun 16 18:54:02 PDT 2009,NO_QUERY,WilliamHerbert,"Switched from an Apple Store to direct shipping from AT&amp;T for my iPhone.  I do not expect to have one for at least two weeks, though. "
7443,0,2212135174,Wed Jun 17 13:43:08 PDT 2009,NO_QUERY,islandtweet,"cleaning hot steamy house on a hot steamy day  prepping for family portrait at hanalei Bay, leela at school mu shopping with tanya"
7444,0,1558729049,Sun Apr 19 09:14:06 PDT 2009,NO_QUERY,bunkai_ichi,Been up nearly 24 hrs - can't sleep 
7445,0,2254645278,Sat Jun 20 10:04:02 PDT 2009,NO_QUERY,BlondGoddess103,Just landed in NYC! Missing the sunny weather and home already 
7446,4,2058639286,Sat Jun 06 15:20:18 PDT 2009,NO_QUERY,itssarahj,gettin ready to head out! seein the dad for the first time in almost a year! MM I'm craving pita jungle  or ONO hawaiian bbq grill&lt;3
7447,4,1971481496,Sat May 30 07:12:51 PDT 2009,NO_QUERY,DREAMINGOFD,@xxhazelxx in it lovely  it scorching here in wales - about time eh! have a great day 
7448,4,2016280746,Wed Jun 03 06:30:08 PDT 2009,NO_QUERY,LaurenChez,gunna have a fun filled daaaay w/ my best frannnnd 
7449,0,2237057343,Fri Jun 19 05:05:55 PDT 2009,NO_QUERY,DemonGenius,The house hunt begins!  Programming will have to take a back seat 
7450,0,1880422305,Fri May 22 01:11:03 PDT 2009,NO_QUERY,farocks,"its been a while I had a sit down proper meal and when I finally had one, it got my tummy very ummset "
7451,4,2052778855,Sat Jun 06 01:59:32 PDT 2009,NO_QUERY,emailer,Phase 2가 ??났습니다. ? 테??블 별 발표 시간?? 온 것 같군요.  #nansang
7452,4,1824656699,Sun May 17 02:20:36 PDT 2009,NO_QUERY,BreeRulezd00d,@ShavannaRene if it's not then it's still fun to chat with somene that's a fraud 
7453,0,1572914536,Mon Apr 20 23:00:37 PDT 2009,NO_QUERY,Icyflower,@tiffanyljyong You're buying?? wow! Your parents helping you out?  Now i def have to try my hardest to visit 
7454,4,2175931917,Mon Jun 15 02:25:10 PDT 2009,NO_QUERY,Jayme1988,@5windows Hey Mate! hope your day is great 
7455,4,2011545380,Tue Jun 02 19:11:15 PDT 2009,NO_QUERY,thefoldrock,@hiitsbrandy try it now! 
7456,4,2046127511,Fri Jun 05 11:43:55 PDT 2009,NO_QUERY,gloryangelina,@ericavery I could have totally answered that without even looking it up!  I need to check Twitter more often.... Damn me! 
7457,4,2065120995,Sun Jun 07 07:56:22 PDT 2009,NO_QUERY,AmadorAndrea,gotta love happy endings  can't remember the last time I actually enjoy watching TV &lt;3
7458,4,2067454487,Sun Jun 07 12:22:21 PDT 2009,NO_QUERY,Keilabee,"@YandBPodcast Thanks girls, you really do a good job "
7459,0,1880576346,Fri May 22 01:44:10 PDT 2009,NO_QUERY,parisianskies,packing to go home for summer! 
7460,4,1998736903,Mon Jun 01 19:02:34 PDT 2009,NO_QUERY,Samanthabowers,@patiencefaith  Good luck with packing! 
7461,4,1984121205,Sun May 31 14:29:04 PDT 2009,NO_QUERY,Redcrest,"Saw Star Trek again--even better the 2nd time!!  Kirk is growing on me... hard to resist those big, blue eyes~ Spock still rocks too. &lt;3"
7462,4,2174361066,Sun Jun 14 22:23:37 PDT 2009,NO_QUERY,luckyelephantco,"@morganmarie Ah, I see.  Soup!?  Always fun when u get something good offline and have it delivered (like a present to self of sorts). "
7463,0,1880379182,Fri May 22 01:01:55 PDT 2009,NO_QUERY,arpitjain11,A small bug in your code can cost you thousands of rupees even if it is identified on time 
7464,0,2249287046,Fri Jun 19 22:03:12 PDT 2009,NO_QUERY,ashleyw1342,Even though there was a couple scares...I'm glad my sister made it through the surgery ok today  ily
7465,0,1468333249,Tue Apr 07 01:01:54 PDT 2009,NO_QUERY,rachael_ann,yes it is  and i got ripped off do not shop at WOW. !!!
7466,0,1793219786,Thu May 14 01:50:30 PDT 2009,NO_QUERY,drakulita,@loka_cy huhuh i traded it in  huhu.
7467,4,1988782901,Sun May 31 23:21:41 PDT 2009,NO_QUERY,lilacbrew,@JacquiMorales finally tweeting! Woohoo! Safe trip tom 
7468,4,2184599890,Mon Jun 15 16:08:42 PDT 2009,NO_QUERY,MarindaLiza,@hirotonotsuma Anytime lol!! 
7469,4,2058624528,Sat Jun 06 15:18:31 PDT 2009,NO_QUERY,mousewords,Jenny Craig owns the horse Chocolate Candy 
7470,4,2062501682,Sat Jun 06 23:25:03 PDT 2009,NO_QUERY,d_archer,@m_scissorhands yess please  errr which ones were they? speed and...?
7471,4,1751503116,Sat May 09 19:36:09 PDT 2009,NO_QUERY,symphorine,thanks !!my real name is nadia 
7472,4,2062189479,Sat Jun 06 22:33:32 PDT 2009,NO_QUERY,anabelgladiator,@jd0123 maksudnya..? hehe.  Rizta!!! any birthday plans? hahaha 
7473,4,2053802446,Sat Jun 06 05:44:47 PDT 2009,NO_QUERY,pinkdiamondnc,"Hop out of bed get my tweet on, take a look in the mirror say what's up! "
7474,4,1979605908,Sun May 31 03:46:12 PDT 2009,NO_QUERY,michellebyrne_x,Another Amazinggg Warm Sunny Day In Glasgow  Sunburnt From Yesterday 
7475,0,2054333552,Sat Jun 06 07:07:09 PDT 2009,NO_QUERY,aDeSe,@adityamishra the wikipedia entry says he died in a swimming pool accident in the home 
7476,0,2013281577,Tue Jun 02 22:18:30 PDT 2009,NO_QUERY,sh3rryy,@MilesSTEREOS hey hottie ; ) what's upp? how was your show today??  too bad i couldnt make it!!
7477,0,2056751321,Sat Jun 06 11:43:33 PDT 2009,NO_QUERY,a_jak,&quot;because when i'm with him i'm thinking of u.....thinking of u&quot;  
7478,0,2013742315,Tue Jun 02 23:27:16 PDT 2009,NO_QUERY,LyDiiA_HeRD,why is my internet  so slow 
